ref	word	lemma	pos	parse
2Cor 1:12	μαρτύριον	μαρτύριον	N-	----NSN-
2Cor 1:12	τῆς	ὁ	RA	----GSF-
2Cor 1:12	συνειδήσεως	συνείδησις	N-	----GSF-
2Cor 1:12	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:12	ὅτι	ὅτι	C-	--------
2Cor 1:12	ἐν	ἐν	P-	--------
2Cor 1:12	ἁγιότητι	ἁγιότης	N-	----DSF-
2Cor 1:12	καὶ	καί	C-	--------
2Cor 1:12	εἰλικρινείᾳ	εἰλικρίνεια	N-	----DSF-
2Cor 1:12	τοῦ	ὁ	RA	----GSM-
2Cor 1:12	θεοῦ	θεός	N-	----GSM-
2Cor 1:12	οὐκ	οὐ	D-	--------
2Cor 1:12	ἐν	ἐν	P-	--------
2Cor 1:12	σοφίᾳ	σοφία	N-	----DSF-
2Cor 1:12	σαρκικῇ	σαρκικός	A-	----DSF-
2Cor 1:12	ἀλλ’	ἀλλά	C-	--------
2Cor 1:12	ἐν	ἐν	P-	--------
2Cor 1:12	χάριτι	χάρις	N-	----DSF-
2Cor 1:12	θεοῦ	θεός	N-	----GSM-
2Cor 1:12	ἀνεστράφημεν	ἀναστρέφω	V-	1API-P--
2Cor 1:12	ἐν	ἐν	P-	--------
2Cor 1:12	τῷ	ὁ	RA	----DSM-
2Cor 1:12	κόσμῳ	κόσμος	N-	----DSM-
2Cor 1:12	περισσοτέρως	περισσοτέρως	D-	--------
2Cor 1:12	δὲ	δέ	C-	--------
2Cor 1:12	πρὸς	πρός	P-	--------
2Cor 1:12	ὑμᾶς	σύ	RP	----AP--
2Cor 1:13	οὐ	οὐ	D-	--------
2Cor 1:13	γὰρ	γάρ	C-	--------
2Cor 1:13	ἄλλα	ἄλλος	A-	----APN-
2Cor 1:13	γράφομεν	γράφω	V-	1PAI-P--
2Cor 1:13	ὑμῖν	σύ	RP	----DP--
2Cor 1:13	ἀλλ’	ἀλλά	C-	--------
2Cor 1:13	ἢ	ἤ	C-	--------
2Cor 1:13	ἃ	ὅς	RR	----APN-
2Cor 1:13	ἀναγινώσκετε	ἀναγινώσκω	V-	2PAI-P--
2Cor 1:13	ἢ	ἤ	C-	--------
2Cor 1:13	καὶ	καί	D-	--------
